Change ($),Date (1),Price (1),Date (2),Price (2),Name,Set Number,Change (%),Period,product_id,SetName,Edition,tcg_product_id,Rarity,imageUrl,tcgplayerUrl,Release Date,View,Price Bucket
2.835,2023-07-03,2.03,2023-10-01,4.865,Pinpoint Landing,CYHO-EN081,0.5827338129496403,90,18796,Cybernetic Horizon,Unlimited,170758,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/170758_200w.jpg,https://www.tcgplayer.com/product/170758/yugioh-cybernetic-horizon-pinpoint-landing,2018-07-26,All Time,$1-5
3.535,2023-04-04,1.33,2023-10-01,4.865,Pinpoint Landing,CYHO-EN081,0.7266187050359713,180,18796,Cybernetic Horizon,Unlimited,170758,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/170758_200w.jpg,https://www.tcgplayer.com/product/170758/yugioh-cybernetic-horizon-pinpoint-landing,2018-07-26,All Time,$1-5
1.04,2023-07-03,1.39,2023-10-01,2.43,"Sandaion, the Timelord",BLRR-EN025,0.4279835390946502,90,9277,Battles of Legend: Relentless Revenge,1st Edition,169406,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/169406_200w.jpg,https://www.tcgplayer.com/product/169406/yugioh-battles-of-legend-relentless-revenge-sandaion-the-timelord,2018-06-28,All Time,$1-5
1.58,2023-07-03,3.08,2023-10-01,4.66,Living Fossil,BLRR-EN015,0.33905579399141633,90,18860,Battles of Legend: Relentless Revenge,1st Edition,169393,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/169393_200w.jpg,https://www.tcgplayer.com/product/169393/yugioh-battles-of-legend-relentless-revenge-living-fossil,2018-06-28,All Time,$1-5
1.05,2023-04-04,3.61,2023-10-01,4.66,Living Fossil,BLRR-EN015,0.2253218884120172,180,18860,Battles of Legend: Relentless Revenge,1st Edition,169393,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/169393_200w.jpg,https://www.tcgplayer.com/product/169393/yugioh-battles-of-legend-relentless-revenge-living-fossil,2018-06-28,All Time,$1-5
1.44,2023-07-03,3.35,2023-10-01,4.79,The Phantom Knights of Silent Boots,BLRR-EN062,0.3006263048016701,90,10957,Battles of Legend: Relentless Revenge,1st Edition,169447,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/169447_200w.jpg,https://www.tcgplayer.com/product/169447/yugioh-battles-of-legend-relentless-revenge-the-phantom-knights-of-silent-boots,2018-06-28,All Time,$1-5
1.09,2023-07-03,1.315,2023-10-01,2.405,Dark Grepher,DASA-EN042,0.4532224532224533,90,6906,Dark Saviors,1st Edition,167203,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/167203_200w.jpg,https://www.tcgplayer.com/product/167203/yugioh-dark-saviors-dark-grepher,2018-05-24,All Time,$1-5
3.81,2023-07-03,6.38,2023-10-01,10.19,Knightmare Gryphon,FLOD-EN048,0.3738959764474976,90,13637,Flames of Destruction,1st Edition,166356,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/166356_200w.jpg,https://www.tcgplayer.com/product/166356/yugioh-flames-of-destruction-knightmare-gryphon,2018-05-03,All Time,$5-10
6.29,2023-04-04,3.9,2023-10-01,10.19,Knightmare Gryphon,FLOD-EN048,0.6172718351324828,180,13637,Flames of Destruction,Unlimited,166356,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/166356_200w.jpg,https://www.tcgplayer.com/product/166356/yugioh-flames-of-destruction-knightmare-gryphon,2018-05-03,All Time,$1-5
2.285,2023-07-03,2.48,2023-10-01,4.765,Topologic Trisbaena,FLOD-EN036,0.4795383001049318,90,13309,Flames of Destruction,1st Edition,166344,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/166344_200w.jpg,https://www.tcgplayer.com/product/166344/yugioh-flames-of-destruction-topologic-trisbaena,2018-05-03,All Time,$1-5
3.025,2023-04-04,1.74,2023-10-01,4.765,Topologic Trisbaena,FLOD-EN036,0.6348373557187827,180,13309,Flames of Destruction,1st Edition,166344,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/166344_200w.jpg,https://www.tcgplayer.com/product/166344/yugioh-flames-of-destruction-topologic-trisbaena,2018-05-03,All Time,$1-5
2.97,2023-07-03,3.01,2023-10-01,5.98,Tour Guide From the Underworld,SR06-EN019,0.4966555183946488,90,496,Lair of Darkness,1st Edition,165485,Common,https://tcgplayer-cdn.tcgplayer.com/product/165485_200w.jpg,https://www.tcgplayer.com/product/165485/yugioh-structure-deck-lair-of-darkness-tour-guide-from-the-underworld,2018-04-19,All Time,$1-5
3.14,2023-04-04,2.84,2023-10-01,5.98,Tour Guide From the Underworld,SR06-EN019,0.5250836120401338,180,496,Lair of Darkness,1st Edition,165485,Common,https://tcgplayer-cdn.tcgplayer.com/product/165485_200w.jpg,https://www.tcgplayer.com/product/165485/yugioh-structure-deck-lair-of-darkness-tour-guide-from-the-underworld,2018-04-19,All Time,$1-5
1.74,2023-07-03,1.775,2023-10-01,3.515,Ancient Fairy Dragon,LCKC-EN070,0.4950213371266003,90,9661,Legendary Collection Kaiba Mega Pack,Unlimited,161996,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/161996_200w.jpg,https://www.tcgplayer.com/product/161996/yugioh-legendary-collection-kaiba-ancient-fairy-dragon,2018-03-08,All Time,$1-5
3.065,2023-07-03,6.64,2023-10-01,9.705,Trade-In,LCKC-EN076,0.315816589386914,90,18803,Legendary Collection Kaiba Mega Pack,1st Edition,162002,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/162002_200w.jpg,https://www.tcgplayer.com/product/162002/yugioh-legendary-collection-kaiba-trade-in,2018-03-08,All Time,$5-10
1.22,2023-07-03,4.35,2023-10-01,5.57,Cocoon of Ultra Evolution,LED2-EN009,0.2190305206463196,90,18591,Legendary Duelists: Ancient Millenium,1st Edition,161014,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/161014_200w.jpg,https://www.tcgplayer.com/product/161014/yugioh-legendary-duelists-ancient-millennium-cocoon-of-ultra-evolution,2018-02-23,All Time,$1-5
1.59,2023-04-04,3.98,2023-10-01,5.57,Cocoon of Ultra Evolution,LED2-EN009,0.2854578096947936,180,18591,Legendary Duelists: Ancient Millenium,1st Edition,161014,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/161014_200w.jpg,https://www.tcgplayer.com/product/161014/yugioh-legendary-duelists-ancient-millennium-cocoon-of-ultra-evolution,2018-02-23,All Time,$1-5
1.475,2023-07-03,2.12,2023-10-01,3.595,Altergeist Primebanshee,CIBR-EN047,0.4102920723226704,90,10130,Circuit Break,Unlimited,148333,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/148333_200w.jpg,https://www.tcgplayer.com/product/148333/yugioh-circuit-break-altergeist-primebanshee,2017-10-19,All Time,$1-5
2.31,2023-04-04,1.285,2023-10-01,3.595,Altergeist Primebanshee,CIBR-EN047,0.6425591098748261,180,10130,Circuit Break,Unlimited,148333,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/148333_200w.jpg,https://www.tcgplayer.com/product/148333/yugioh-circuit-break-altergeist-primebanshee,2017-10-19,All Time,$1-5
2.09,2023-07-03,6.055,2023-10-01,8.145,SPYRAL Double Helix,CIBR-EN099,0.25659914057704114,90,9180,Circuit Break,1st Edition,148406,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/148406_200w.jpg,https://www.tcgplayer.com/product/148406/yugioh-circuit-break-spyral-double-helix,2017-10-19,All Time,$5-10
4.915,2023-04-04,3.23,2023-10-01,8.145,SPYRAL Double Helix,CIBR-EN099,0.6034376918354819,180,9180,Circuit Break,Unlimited,148406,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/148406_200w.jpg,https://www.tcgplayer.com/product/148406/yugioh-circuit-break-spyral-double-helix,2017-10-19,All Time,$1-5
1.15,2023-07-03,1.29,2023-10-01,2.44,Odd-Eyes Vortex Dragon,LEDD-ENC27,0.4713114754098361,90,1250,Legendary Dragon Decks,1st Edition,147090,Common,https://tcgplayer-cdn.tcgplayer.com/product/147090_200w.jpg,https://www.tcgplayer.com/product/147090/yugioh-legendary-dragon-decks-odd-eyes-vortex-dragon,2017-10-06,All Time,$1-5
2.65,2023-07-03,3.78,2023-10-01,6.43,Starving Venom Fusion Dragon,MP17-EN147,0.4121306376360809,90,13270,2017 Mega-Tin Mega Pack,1st Edition,141637,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/141637_200w.jpg,https://www.tcgplayer.com/product/141637/yugioh-2017-mega-tins-mega-pack-starving-venom-fusion-dragon,2017-08-25,All Time,$1-5
1.57,2023-07-03,3.86,2023-10-01,5.43,Brain Control,DUSA-EN046,0.289134438305709,90,18561,Duelist Saga,1st Edition,129620,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129620_200w.jpg,https://www.tcgplayer.com/product/129620/yugioh-duelist-saga-brain-control,2017-03-30,All Time,$1-5
1.26,2023-04-04,4.17,2023-10-01,5.43,Brain Control,DUSA-EN046,0.2320441988950276,180,18561,Duelist Saga,1st Edition,129620,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129620_200w.jpg,https://www.tcgplayer.com/product/129620/yugioh-duelist-saga-brain-control,2017-03-30,All Time,$1-5
4.6,2023-07-03,3.71,2023-10-01,8.31,Cosmic Blazar Dragon,DUSA-EN034,0.5535499398315282,90,9098,Duelist Saga,1st Edition,129608,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129608_200w.jpg,https://www.tcgplayer.com/product/129608/yugioh-duelist-saga-cosmic-blazar-dragon,2017-03-30,All Time,$1-5
3.36,2023-04-04,4.95,2023-10-01,8.31,Cosmic Blazar Dragon,DUSA-EN034,0.4043321299638989,180,9098,Duelist Saga,1st Edition,129608,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129608_200w.jpg,https://www.tcgplayer.com/product/129608/yugioh-duelist-saga-cosmic-blazar-dragon,2017-03-30,All Time,$1-5
6.25,2023-07-03,6.24,2023-10-01,12.49,Tour Guide From the Underworld,DUSA-EN091,0.5004003202562051,90,9542,Duelist Saga,1st Edition,129665,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129665_200w.jpg,https://www.tcgplayer.com/product/129665/yugioh-duelist-saga-tour-guide-from-the-underworld,2017-03-30,All Time,$5-10
7.29,2023-04-04,5.2,2023-10-01,12.49,Tour Guide From the Underworld,DUSA-EN091,0.5836669335468375,180,9542,Duelist Saga,1st Edition,129665,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129665_200w.jpg,https://www.tcgplayer.com/product/129665/yugioh-duelist-saga-tour-guide-from-the-underworld,2017-03-30,All Time,$5-10
2.39,2023-09-13,10.1,2023-10-01,12.49,Tour Guide From the Underworld,DUSA-EN091,0.1913530824659728,30,9542,Duelist Saga,1st Edition,129665,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129665_200w.jpg,https://www.tcgplayer.com/product/129665/yugioh-duelist-saga-tour-guide-from-the-underworld,2017-03-30,All Time,$10-20
2.53,2023-07-03,6.18,2023-10-01,8.71,Junk Synchron,DUSA-EN074,0.2904707233065442,90,9392,Duelist Saga,1st Edition,129648,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129648_200w.jpg,https://www.tcgplayer.com/product/129648/yugioh-duelist-saga-junk-synchron,2017-03-30,All Time,$5-10
2.15,2023-07-03,3.97,2023-10-01,6.12,Treeborn Frog,DUSA-EN058,0.35130718954248363,90,9912,Duelist Saga,1st Edition,129632,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129632_200w.jpg,https://www.tcgplayer.com/product/129632/yugioh-duelist-saga-treeborn-frog,2017-03-30,All Time,$1-5
1.97,2023-04-04,4.15,2023-10-01,6.12,Treeborn Frog,DUSA-EN058,0.3218954248366013,180,9912,Duelist Saga,1st Edition,129632,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129632_200w.jpg,https://www.tcgplayer.com/product/129632/yugioh-duelist-saga-treeborn-frog,2017-03-30,All Time,$1-5
1.0,2023-07-03,1.47,2023-10-01,2.47,Doomcaliber Knight,DUSA-EN056,0.4048582995951417,90,9971,Duelist Saga,1st Edition,129630,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129630_200w.jpg,https://www.tcgplayer.com/product/129630/yugioh-duelist-saga-doomcaliber-knight,2017-03-30,All Time,$1-5
2.54,2023-07-03,4.91,2023-10-01,7.45,Red-Eyes Darkness Metal Dragon,DUSA-EN068,0.3409395973154362,90,9294,Duelist Saga,1st Edition,129642,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129642_200w.jpg,https://www.tcgplayer.com/product/129642/yugioh-duelist-saga-red-eyes-darkness-metal-dragon,2017-03-30,All Time,$1-5
3.57,2023-04-04,3.88,2023-10-01,7.45,Red-Eyes Darkness Metal Dragon,DUSA-EN068,0.4791946308724832,180,9294,Duelist Saga,1st Edition,129642,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129642_200w.jpg,https://www.tcgplayer.com/product/129642/yugioh-duelist-saga-red-eyes-darkness-metal-dragon,2017-03-30,All Time,$1-5
1.89,2023-07-03,3.585,2023-10-01,5.475,Polymerization,FUEN-EN049,0.3452054794520548,90,17193,Fusion Enforcers,1st Edition,127840,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/127840_200w.jpg,https://www.tcgplayer.com/product/127840/yugioh-fusion-enforcers-polymerization,2017-02-23,All Time,$1-5
7.835,2023-07-03,3.025,2023-10-01,10.86,Majespecter Raccoon - Bunbuku,MP16-EN126,0.7214548802946593,90,10487,2016 Mega-Tins Mega Pack,1st Edition,122423,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/122423_200w.jpg,https://www.tcgplayer.com/product/122423/yugioh-2016-mega-tins-mega-pack-majespecter-raccoon-bunbuku,2016-09-02,All Time,$1-5
4.495,2023-04-04,6.365,2023-10-01,10.86,Majespecter Raccoon - Bunbuku,MP16-EN126,0.4139042357274402,180,10487,2016 Mega-Tins Mega Pack,Unlimited,122423,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/122423_200w.jpg,https://www.tcgplayer.com/product/122423/yugioh-2016-mega-tins-mega-pack-majespecter-raccoon-bunbuku,2016-09-02,All Time,$5-10
2.255,2023-09-13,8.605,2023-10-01,10.86,Majespecter Raccoon - Bunbuku,MP16-EN126,0.2076427255985267,30,10487,2016 Mega-Tins Mega Pack,Unlimited,122423,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/122423_200w.jpg,https://www.tcgplayer.com/product/122423/yugioh-2016-mega-tins-mega-pack-majespecter-raccoon-bunbuku,2016-09-02,All Time,$5-10
1.1,2023-07-03,4.68,2023-10-01,5.78,Galaxy-Eyes Cipher Dragon,DRL3-EN029,0.1903114186851211,90,10867,Dragons of Legend: Unleashed,1st Edition,121482,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/121482_200w.jpg,https://www.tcgplayer.com/product/121482/yugioh-dragons-of-legend-unleashed-galaxy-eyes-cipher-dragon,2016-08-18,All Time,$1-5
7.06,2023-07-03,5.81,2023-10-01,12.87,Fiendish Rhino Warrior,OP02-EN005,0.5485625485625486,90,7107,OTS Tournament Pack 2,Unlimited,121102,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/121102_200w.jpg,https://www.tcgplayer.com/product/121102/yugioh-ots-tournament-pack-2-fiendish-rhino-warrior,2016-07-22,All Time,$5-10
5.69,2023-04-04,7.18,2023-10-01,12.87,Fiendish Rhino Warrior,OP02-EN005,0.4421134421134421,180,7107,OTS Tournament Pack 2,Unlimited,121102,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/121102_200w.jpg,https://www.tcgplayer.com/product/121102/yugioh-ots-tournament-pack-2-fiendish-rhino-warrior,2016-07-22,All Time,$5-10
3.7,2023-07-03,3.38,2023-10-01,7.08,Number 35: Ravenous Tarantula,PGL3-EN009,0.5225988700564972,90,12930,Premium Gold: Infinite Gold,1st Edition,115793,Gold Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/115793_200w.jpg,https://www.tcgplayer.com/product/115793/yugioh-premium-gold-infinite-gold-number-35-ravenous-tarantula,2016-03-17,All Time,$1-5
3.39,2023-04-04,3.69,2023-10-01,7.08,Number 35: Ravenous Tarantula,PGL3-EN009,0.4788135593220339,180,12930,Premium Gold: Infinite Gold,1st Edition,115793,Gold Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/115793_200w.jpg,https://www.tcgplayer.com/product/115793/yugioh-premium-gold-infinite-gold-number-35-ravenous-tarantula,2016-03-17,All Time,$1-5
1.54,2023-07-03,2.85,2023-10-01,4.39,Red-Eyes Flare Metal Dragon,PGL3-EN078,0.3507972665148064,90,12626,Premium Gold: Infinite Gold,1st Edition,115863,Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/115863_200w.jpg,https://www.tcgplayer.com/product/115863/yugioh-premium-gold-infinite-gold-red-eyes-flare-metal-dragon,2016-03-17,All Time,$1-5
4.375,2023-07-03,6.6,2023-10-01,10.975,Majespecter Raccoon - Bunbuku,DOCS-EN026,0.39863325740318906,90,9754,Dimension of Chaos,1st Edition,107656,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/107656_200w.jpg,https://www.tcgplayer.com/product/107656/yugioh-dimension-of-chaos-majespecter-raccoon-bunbuku,2015-11-06,All Time,$5-10
1.18,2023-07-03,1.58,2023-10-01,2.76,El Shaddoll Shekhinaga,MP15-EN161,0.427536231884058,90,11298,2015 Mega-Tins Mega Pack,1st Edition,105329,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/105329_200w.jpg,https://www.tcgplayer.com/product/105329/yugioh-2015-mega-tins-mega-pack-el-shaddoll-shekhinaga,2015-09-18,All Time,$1-5
2.07,2023-07-03,6.03,2023-10-01,8.1,Mistaken Arrest,CORE-EN065,0.25555555555555554,90,18949,Clash of Rebellions,1st Edition,102484,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/102484_200w.jpg,https://www.tcgplayer.com/product/102484/yugioh-clash-of-rebellions-mistaken-arrest,2015-08-17,All Time,$5-10
5.85,2023-07-03,3.27,2023-10-01,9.12,Elemental HERO Blazeman,WSUP-EN032,0.6414473684210527,90,10811,World Superstars,1st Edition,97874,Prismatic Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/97874_200w.jpg,https://www.tcgplayer.com/product/97874/yugioh-world-superstars-elemental-hero-blazeman,2015-04-16,All Time,$1-5
3.88,2023-04-04,5.24,2023-10-01,9.12,Elemental HERO Blazeman,WSUP-EN032,0.4254385964912281,180,10811,World Superstars,1st Edition,97874,Prismatic Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/97874_200w.jpg,https://www.tcgplayer.com/product/97874/yugioh-world-superstars-elemental-hero-blazeman,2015-04-16,All Time,$5-10
1.665,2023-07-03,1.565,2023-10-01,3.23,Book of Moon,PGL2-EN049,0.5154798761609907,90,19221,Premium Gold: Return of the Bling,1st Edition,96890,Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/96890_200w.jpg,https://www.tcgplayer.com/product/96890/yugioh-premium-gold-return-of-the-bling-book-of-moon,2015-03-19,All Time,$1-5
1.91,2023-04-04,1.32,2023-10-01,3.23,Book of Moon,PGL2-EN049,0.5913312693498453,180,19221,Premium Gold: Return of the Bling,Unlimited,96890,Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/96890_200w.jpg,https://www.tcgplayer.com/product/96890/yugioh-premium-gold-return-of-the-bling-book-of-moon,2015-03-19,All Time,$1-5
7.05,2023-07-03,1.2,2023-10-01,8.25,Ignoble Knight of High Laundsallyn,NKRT-EN036,0.8545454545454545,90,14233,Noble Knights of the Round Table Box Set,Limited,95021,Platinum Rare,https://tcgplayer-cdn.tcgplayer.com/product/95021_200w.jpg,https://www.tcgplayer.com/product/95021/yugioh-noble-knights-of-the-round-table-box-set-ignoble-knight-of-high-laundsallyn,2014-11-20,All Time,$1-5
7.07,2023-04-04,1.18,2023-10-01,8.25,Ignoble Knight of High Laundsallyn,NKRT-EN036,0.8569696969696969,180,14233,Noble Knights of the Round Table Box Set,Limited,95021,Platinum Rare,https://tcgplayer-cdn.tcgplayer.com/product/95021_200w.jpg,https://www.tcgplayer.com/product/95021/yugioh-noble-knights-of-the-round-table-box-set-ignoble-knight-of-high-laundsallyn,2014-11-20,All Time,$1-5
1.36,2023-07-03,4.1,2023-10-01,5.46,Dimensional Prison,NKRT-EN034,0.2490842490842491,90,23125,Noble Knights of the Round Table Box Set,Limited,95019,Platinum Rare,https://tcgplayer-cdn.tcgplayer.com/product/95019_200w.jpg,https://www.tcgplayer.com/product/95019/yugioh-noble-knights-of-the-round-table-box-set-dimensional-prison,2014-11-20,All Time,$1-5
1.06,2023-04-04,4.4,2023-10-01,5.46,Dimensional Prison,NKRT-EN034,0.19413919413919412,180,23125,Noble Knights of the Round Table Box Set,Limited,95019,Platinum Rare,https://tcgplayer-cdn.tcgplayer.com/product/95019_200w.jpg,https://www.tcgplayer.com/product/95019/yugioh-noble-knights-of-the-round-table-box-set-dimensional-prison,2014-11-20,All Time,$1-5
13.75,2023-07-03,2.55,2023-10-01,16.3,"Artorigus, King of the Noble Knights",NKRT-EN037,0.8435582822085892,90,14236,Noble Knights of the Round Table Box Set,Limited,95022,Platinum Rare,https://tcgplayer-cdn.tcgplayer.com/product/95022_200w.jpg,https://www.tcgplayer.com/product/95022/yugioh-noble-knights-of-the-round-table-box-set-artorigus-king-of-the-noble-knights,2014-11-20,All Time,$1-5
13.67,2023-04-04,2.63,2023-10-01,16.3,"Artorigus, King of the Noble Knights",NKRT-EN037,0.8386503067484663,180,14236,Noble Knights of the Round Table Box Set,Limited,95022,Platinum Rare,https://tcgplayer-cdn.tcgplayer.com/product/95022_200w.jpg,https://www.tcgplayer.com/product/95022/yugioh-noble-knights-of-the-round-table-box-set-artorigus-king-of-the-noble-knights,2014-11-20,All Time,$1-5
6.67,2023-07-03,2.94,2023-10-01,9.61,T.G. Striker,LC5D-EN206,0.6940686784599376,90,28278,Legendary Collection 5D's Mega Pack,1st Edition,94041,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/94041_200w.jpg,https://www.tcgplayer.com/product/94041/yugioh-legendary-collection-5ds-tg-striker,2014-10-23,All Time,$1-5
6.97,2023-04-04,2.64,2023-10-01,9.61,T.G. Striker,LC5D-EN206,0.7252861602497399,180,28278,Legendary Collection 5D's Mega Pack,1st Edition,94041,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/94041_200w.jpg,https://www.tcgplayer.com/product/94041/yugioh-legendary-collection-5ds-tg-striker,2014-10-23,All Time,$1-5
